# Reading prmtop information...
#%VERSION  VERSION_STAMP = V0001.000  DATE = 03/13/23  16:27:23                  
# N: 49204 Ntypes: 23 Nres: 15294 NPH: 1 NNB:83550
# There is a cubic periodic box. IFBOX = 1.
# Prmtop file ../../leap/STR/MR-STR.prmtop read successfully!
#
# Define the format of the trajectory file: 
#
# 	 1) AMBER MDCRD FILE
# 	 2) GZIPPED AMBER MDCRD FILE
# 	 3) NETCDF FORMAT FILE
# 	 4) CHARMM DCD FORMAT FILE
#
# Enter your choice number: #
# Choose your option for energy calculations:
#
# 	 1) Ligand - Protein interaction calculations
# 	 2) Ligand - Environment interaction calculations
# 	 3) Ligand - Solvent interaction calculations
# 	 4) Selection - Selection interaction calculations
# 	 5) Protein Internal Energy Calculations
# 	 6) Multiple Selection - Multiple Selection Calculations
# 	 7) Multiple Selection - Multiple Selection w/ Chuncks Calculations
#
# Enter your choice number: # Define your ligand residue number: # You selected atoms 1 (C12) to 53 (H30)
# Define your second residue: # You selected atoms 1927 (N) to 1937 (O)
# NetCDF Frame dimension: 1000
# NetCDF number of atoms: 49204
#        Step         Elec          VDW        Total
            1      -0.1000      -0.1335      -0.2335
            2      -0.0746      -0.1340      -0.2086
            3      -0.1651      -0.1004      -0.2655
            4      -0.0741      -0.1146      -0.1887
            5      -0.4140      -0.0917      -0.5057
            6      -0.3314      -0.1433      -0.4747
            7      -0.0718      -0.1709      -0.2427
            8      -0.0682      -0.1268      -0.1950
            9      -0.2265      -0.1337      -0.3602
           10       0.0241      -0.1062      -0.0822
           11      -0.1918      -0.0907      -0.2825
           12      -0.2463      -0.1094      -0.3557
           13      -0.1224      -0.0893      -0.2118
           14      -0.1147      -0.0986      -0.2133
           15      -0.1169      -0.1168      -0.2337
           16      -0.1954      -0.1712      -0.3666
           17      -0.0055      -0.1795      -0.1850
           18      -0.5484      -0.1868      -0.7352
           19      -0.0841      -0.1036      -0.1876
           20      -0.1120      -0.1761      -0.2881
           21       0.1833      -0.3520      -0.1687
           22      -0.4282      -0.2958      -0.7240
           23      -0.6111      -0.2683      -0.8794
           24      -0.2587      -0.2592      -0.5179
           25      -0.2842      -0.3046      -0.5888
           26      -0.0048      -0.2348      -0.2396
           27       0.1105      -0.2671      -0.1566
           28      -0.1328      -0.1521      -0.2848
           29      -0.1833      -0.2068      -0.3902
           30       0.0766      -0.2300      -0.1534
           31      -0.1425      -0.1882      -0.3307
           32      -0.4635      -0.2080      -0.6716
           33      -0.2287      -0.1342      -0.3629
           34       0.1498      -0.0764       0.0734
           35      -0.2068      -0.0846      -0.2914
           36      -0.3415      -0.1068      -0.4483
           37      -0.2103      -0.1155      -0.3258
           38      -0.2058      -0.0946      -0.3005
           39      -0.3673      -0.1217      -0.4890
           40      -0.2214      -0.1182      -0.3396
           41      -0.3338      -0.1075      -0.4413
           42      -0.3350      -0.1288      -0.4638
           43      -0.4663      -0.1435      -0.6098
           44      -0.3652      -0.1193      -0.4845
           45      -0.2307      -0.1170      -0.3477
           46      -0.3240      -0.1833      -0.5073
           47       0.0103      -0.1237      -0.1134
           48      -0.2226      -0.1149      -0.3375
           49      -0.0980      -0.1169      -0.2149
           50      -0.0611      -0.0886      -0.1497
           51      -0.0503      -0.1410      -0.1913
           52      -0.2802      -0.1653      -0.4455
           53      -0.1618      -0.0498      -0.2116
           54      -0.0403      -0.1672      -0.2076
           55      -0.2112      -0.1070      -0.3182
           56       0.0823      -0.1095      -0.0272
           57      -0.3326      -0.1105      -0.4431
           58      -0.0430      -0.0918      -0.1348
           59      -0.0342      -0.0530      -0.0872
           60      -0.3186      -0.1519      -0.4705
           61      -0.1403      -0.1020      -0.2422
           62      -0.1025      -0.1380      -0.2405
           63      -0.2473      -0.0872      -0.3345
           64      -0.3501      -0.1713      -0.5214
           65      -0.3780      -0.1497      -0.5278
           66      -0.4082      -0.0902      -0.4984
           67      -0.3436      -0.1052      -0.4488
           68      -0.1283      -0.0779      -0.2062
           69      -0.4242      -0.0963      -0.5205
           70      -0.1439      -0.0744      -0.2184
           71       0.0244      -0.1011      -0.0767
           72      -0.1961      -0.1028      -0.2989
           73      -0.2843      -0.1521      -0.4364
           74      -0.1241      -0.1118      -0.2360
           75      -0.1057      -0.1123      -0.2181
           76      -0.0665      -0.0748      -0.1413
           77       0.1121      -0.1155      -0.0034
           78      -0.2612      -0.0939      -0.3551
           79      -0.0859      -0.1678      -0.2538
           80      -0.0128      -0.1228      -0.1357
           81      -0.2688      -0.1048      -0.3736
           82      -0.0689      -0.1074      -0.1763
           83      -0.0919      -0.1145      -0.2065
           84      -0.1823      -0.1189      -0.3012
           85       0.1515      -0.1342       0.0173
           86      -0.1326      -0.1057      -0.2383
           87       0.0035      -0.1110      -0.1075
           88      -0.0431      -0.1403      -0.1834
           89       0.0581      -0.0771      -0.0190
           90      -0.0622      -0.0720      -0.1342
           91      -0.1174      -0.1299      -0.2473
           92      -0.0321      -0.1541      -0.1862
           93      -0.0479      -0.0710      -0.1190
           94      -0.2676      -0.1229      -0.3905
           95      -0.1841      -0.0944      -0.2785
           96      -0.2269      -0.0779      -0.3048
           97      -0.0819      -0.1334      -0.2154
           98       0.2043      -0.2044      -0.0001
           99       0.1117      -0.1944      -0.0827
          100      -0.3693      -0.2757      -0.6450
          101       0.0500      -0.2268      -0.1768
          102       0.0417      -0.1972      -0.1555
          103      -0.0516      -0.1897      -0.2413
          104      -0.2274      -0.2453      -0.4727
          105       0.0430      -0.1906      -0.1476
          106      -0.1434      -0.1052      -0.2485
          107      -0.2941      -0.0915      -0.3856
          108      -0.0642      -0.1179      -0.1820
          109      -0.1221      -0.1833      -0.3055
          110       0.0087      -0.1559      -0.1472
          111      -0.1625      -0.1490      -0.3115
          112      -0.1910      -0.1372      -0.3282
          113      -0.2004      -0.1505      -0.3509
          114      -0.0870      -0.1442      -0.2312
          115      -0.1175      -0.0959      -0.2134
          116      -0.3207      -0.1503      -0.4710
          117      -0.0877      -0.1308      -0.2185
          118      -0.1058      -0.0737      -0.1795
          119      -0.1608      -0.1187      -0.2795
          120      -0.1910      -0.1978      -0.3888
          121      -0.1967      -0.1414      -0.3381
          122      -0.1575      -0.2098      -0.3673
          123       0.0114      -0.1901      -0.1787
          124      -0.1858      -0.1440      -0.3298
          125      -0.1434      -0.1038      -0.2471
          126       0.0810      -0.1087      -0.0278
          127      -0.0205      -0.1187      -0.1392
          128      -0.2052      -0.1258      -0.3310
          129      -0.3653      -0.1167      -0.4820
          130      -0.2292      -0.1284      -0.3576
          131      -0.1910      -0.0811      -0.2721
          132      -0.0818      -0.0595      -0.1413
          133      -0.1260      -0.1028      -0.2287
          134       0.0157      -0.1110      -0.0953
          135      -0.3079      -0.1054      -0.4134
          136      -0.3834      -0.1646      -0.5480
          137      -0.1636      -0.1454      -0.3090
          138      -0.2102      -0.0911      -0.3013
          139       0.0268      -0.0849      -0.0580
          140      -0.0949      -0.1410      -0.2359
          141      -0.0882      -0.1308      -0.2190
          142      -0.1799      -0.1382      -0.3181
          143       0.0106      -0.0971      -0.0865
          144      -0.0561      -0.1048      -0.1608
          145       0.0524      -0.0928      -0.0404
          146      -0.1961      -0.1158      -0.3120
          147      -0.0789      -0.0932      -0.1721
          148      -0.0498      -0.1036      -0.1534
          149      -0.1350      -0.0732      -0.2082
          150       0.0756      -0.0888      -0.0133
          151      -0.0878      -0.0908      -0.1786
          152      -0.1225      -0.1084      -0.2309
          153      -0.1248      -0.0867      -0.2115
          154      -0.2694      -0.0903      -0.3597
          155      -0.0686      -0.0686      -0.1372
          156      -0.1968      -0.0771      -0.2739
          157      -0.4184      -0.1295      -0.5480
          158      -0.1567      -0.1307      -0.2874
          159      -0.1116      -0.0855      -0.1971
          160      -0.4015      -0.1062      -0.5077
          161      -0.1673      -0.1229      -0.2903
          162      -0.2794      -0.1294      -0.4088
          163      -0.1738      -0.1554      -0.3291
          164      -0.2023      -0.1071      -0.3094
          165      -0.1393      -0.1125      -0.2518
          166      -0.0640      -0.1348      -0.1988
          167      -0.1584      -0.1226      -0.2810
          168      -0.2024      -0.1206      -0.3230
          169      -0.3433      -0.1489      -0.4922
          170      -0.3973      -0.1458      -0.5431
          171      -0.2212      -0.0846      -0.3058
          172      -0.4129      -0.1267      -0.5396
          173      -0.2006      -0.1416      -0.3422
          174      -0.2563      -0.1703      -0.4266
          175      -0.2933      -0.1211      -0.4144
          176      -0.3503      -0.1656      -0.5159
          177      -0.2367      -0.0969      -0.3336
          178      -0.1959      -0.1547      -0.3505
          179      -0.3860      -0.1404      -0.5265
          180      -0.3643      -0.1610      -0.5253
          181      -0.3251      -0.1202      -0.4453
          182      -0.1773      -0.1448      -0.3221
          183      -0.2259      -0.1484      -0.3742
          184      -0.0922      -0.2432      -0.3354
