# Reading prmtop information...
#%VERSION  VERSION_STAMP = V0001.000  DATE = 03/13/23  16:27:23                  
# N: 49204 Ntypes: 23 Nres: 15294 NPH: 1 NNB:83550
# There is a cubic periodic box. IFBOX = 1.
# Prmtop file ../../leap/STR/MR-STR.prmtop read successfully!
#
# Define the format of the trajectory file: 
#
# 	 1) AMBER MDCRD FILE
# 	 2) GZIPPED AMBER MDCRD FILE
# 	 3) NETCDF FORMAT FILE
# 	 4) CHARMM DCD FORMAT FILE
#
# Enter your choice number: #
# Choose your option for energy calculations:
#
# 	 1) Ligand - Protein interaction calculations
# 	 2) Ligand - Environment interaction calculations
# 	 3) Ligand - Solvent interaction calculations
# 	 4) Selection - Selection interaction calculations
# 	 5) Protein Internal Energy Calculations
# 	 6) Multiple Selection - Multiple Selection Calculations
# 	 7) Multiple Selection - Multiple Selection w/ Chuncks Calculations
#
# Enter your choice number: # Define your ligand residue number: # Protein last residue number: 258
# You selected atom 54 (N) to 4258 (OXT)
# And atom 1 (C12) to 53 (H30).
# NetCDF Frame dimension: 1000
# NetCDF number of atoms: 49204
#        Step         Elec          VDW        Total
          126     -14.8233     -50.1010     -64.9243
          127     -13.5081     -51.6459     -65.1540
          128     -18.7917     -53.2292     -72.0209
          129     -20.5440     -49.3932     -69.9372
          130     -24.5516     -50.6895     -75.2410
          131     -17.4412     -53.5100     -70.9512
          132     -26.1102     -50.8346     -76.9447
          133     -23.4489     -51.4589     -74.9078
          134     -22.3566     -52.4401     -74.7967
          135     -24.5910     -57.1859     -81.7769
          136     -19.2742     -50.6357     -69.9099
          137     -18.5620     -52.6137     -71.1757
          138     -14.4598     -54.1096     -68.5694
          139     -21.2285     -51.1849     -72.4134
          140     -13.5012     -51.2984     -64.7997
          141     -22.3003     -51.5665     -73.8669
          142     -17.3733     -48.9244     -66.2977
          143     -15.4283     -53.9665     -69.3948
          144     -15.8263     -51.0304     -66.8568
          145     -16.9882     -53.0406     -70.0287
          146     -22.7938     -52.5173     -75.3111
          147     -16.3458     -52.6918     -69.0376
          148     -14.9269     -50.9290     -65.8559
          149     -19.6948     -50.0857     -69.7805
          150     -17.7781     -51.2915     -69.0696
          151     -16.4138     -47.9882     -64.4020
          152     -19.3485     -49.4454     -68.7939
          153     -16.8872     -54.2195     -71.1066
          154     -14.6835     -49.9389     -64.6224
          155     -19.1420     -53.5467     -72.6887
          156     -19.6665     -54.4270     -74.0935
          157     -21.8938     -56.2375     -78.1313
          158     -18.4338     -48.7197     -67.1535
          159     -22.2055     -51.8736     -74.0791
          160     -19.1635     -52.4738     -71.6374
          161     -18.6177     -49.5534     -68.1711
          162     -16.8053     -52.4467     -69.2520
          163     -14.0421     -50.9904     -65.0325
          164     -17.9140     -51.7794     -69.6933
          165     -18.8390     -51.8895     -70.7285
          166     -19.7148     -47.6057     -67.3205
          167     -14.8466     -49.4301     -64.2767
          168     -16.3217     -51.9583     -68.2801
          169     -18.7792     -52.1171     -70.8963
          170     -18.7306     -52.1529     -70.8835
          171     -21.6137     -50.0413     -71.6550
          172     -13.4256     -50.2404     -63.6660
          173     -20.0667     -53.6357     -73.7024
          174     -20.1956     -51.1864     -71.3820
          175     -16.8517     -50.7885     -67.6402
          176     -15.0248     -53.5584     -68.5832
          177     -19.7223     -54.0626     -73.7849
