# Reading prmtop information...
#%VERSION  VERSION_STAMP = V0001.000  DATE = 02/27/23  14:18:31                  
# N: 49205 Ntypes: 27 Nres: 15294 NPH: 1 NNB:83555
# There is a cubic periodic box. IFBOX = 1.
# Prmtop file ../../leap/AS4/MR-AS4.prmtop read successfully!
#
# Define the format of the trajectory file: 
#
# 	 1) AMBER MDCRD FILE
# 	 2) GZIPPED AMBER MDCRD FILE
# 	 3) NETCDF FORMAT FILE
# 	 4) CHARMM DCD FORMAT FILE
#
# Enter your choice number: #
# Choose your option for energy calculations:
#
# 	 1) Ligand - Protein interaction calculations
# 	 2) Ligand - Environment interaction calculations
# 	 3) Ligand - Solvent interaction calculations
# 	 4) Selection - Selection interaction calculations
# 	 5) Protein Internal Energy Calculations
# 	 6) Multiple Selection - Multiple Selection Calculations
# 	 7) Multiple Selection - Multiple Selection w/ Chuncks Calculations
#
# Enter your choice number: # Define your ligand residue number: # You selected atoms 1 (C1) to 54 (H28)
# Define your second residue: # You selected atoms 3622 (N) to 3635 (O)
# NetCDF Frame dimension: 1000
# NetCDF number of atoms: 49205
#        Step         Elec          VDW        Total
            1      -5.6384      -1.0798      -6.7181
            2      -6.4546       0.0979      -6.3567
            3      -7.7797       2.6505      -5.1292
            4      -4.3476       0.3676      -3.9800
            5      -3.6914      -0.9876      -4.6790
            6      -4.2370      -1.5417      -5.7786
            7      -5.7688       0.6453      -5.1234
            8      -9.5824       2.7246      -6.8578
            9      -4.4870      -1.3420      -5.8289
           10      -3.8362      -1.7684      -5.6045
           11      -6.7844      -0.0219      -6.8063
           12      -5.0230      -1.0597      -6.0828
           13      -4.5368      -1.2778      -5.8146
           14      -4.3319      -0.4434      -4.7753
           15      -7.3594      -0.4289      -7.7883
           16      -3.5705      -1.1896      -4.7601
           17      -6.8956      -0.5686      -7.4642
           18      -6.7758      -0.6257      -7.4015
           19      -5.8087      -1.1132      -6.9219
           20      -8.0793       0.3120      -7.7674
           21      -3.0964      -1.7488      -4.8451
           22      -7.6291       1.0085      -6.6206
           23      -5.7239      -1.0267      -6.7505
           24      -6.1295      -0.8229      -6.9525
           25      -7.0941      -0.3646      -7.4587
           26      -5.9965      -1.0904      -7.0869
           27      -8.2259      -0.5689      -8.7948
           28      -8.3731       0.2638      -8.1093
           29      -7.4288       0.0475      -7.3813
           30      -5.4774      -0.3591      -5.8365
           31      -6.4521       1.0106      -5.4415
           32      -6.4399      -1.7648      -8.2047
           33      -8.6507       1.4716      -7.1791
           34      -6.7375      -0.9102      -7.6477
           35      -4.8843      -1.8444      -6.7287
           36      -6.7833       0.5385      -6.2448
           37      -6.0316      -0.3884      -6.4200
           38      -5.3505      -0.1771      -5.5275
           39      -8.1444      -0.8505      -8.9949
           40      -7.3509      -0.8042      -8.1551
           41      -8.6640      -0.3430      -9.0070
           42      -5.2032      -0.9271      -6.1303
           43      -4.5670      -1.5015      -6.0684
           44      -4.4062      -1.7468      -6.1530
           45      -4.3098      -1.6566      -5.9664
           46      -6.9348      -0.2129      -7.1477
           47      -4.6977      -1.8693      -6.5670
           48      -7.1112      -1.0461      -8.1573
           49      -6.7766      -0.6836      -7.4602
           50      -5.1675      -1.1801      -6.3475
           51      -8.4313       2.3806      -6.0506
           52      -6.9442      -1.1838      -8.1280
           53      -2.7843      -1.9196      -4.7039
           54      -5.9242      -0.7840      -6.7083
           55      -5.2623      -1.1178      -6.3801
           56      -6.5478      -0.7772      -7.3249
           57      -8.5676      -0.2089      -8.7766
           58      -7.7299       0.0877      -7.6421
           59      -5.9556      -1.6261      -7.5817
           60      -3.9752      -1.2311      -5.2063
           61      -7.4280      -0.2134      -7.6414
           62      -4.9244      -1.0003      -5.9248
           63      -6.4700      -1.3551      -7.8251
           64      -6.0340       1.2244      -4.8096
           65      -6.1726      -0.6629      -6.8355
           66      -6.7372      -0.4603      -7.1975
           67      -6.5797       0.2263      -6.3534
           68      -7.5499      -0.0273      -7.5772
           69      -5.8884      -0.1913      -6.0797
           70      -7.2586      -0.6967      -7.9553
           71      -4.5857       0.3980      -4.1877
           72      -6.3203      -1.3120      -7.6323
           73      -6.6683      -0.3469      -7.0152
           74      -6.5865       0.2444      -6.3421
           75      -4.2310      -1.0624      -5.2934
           76      -2.6231      -1.2570      -3.8800
           77      -7.3179       0.9497      -6.3682
           78      -7.6808      -0.7537      -8.4345
           79      -4.1872      -1.8621      -6.0493
           80      -9.9295       1.8211      -8.1084
           81      -5.0924      -1.3391      -6.4315
           82      -9.5568       1.3030      -8.2538
           83      -5.1359      -1.1303      -6.2662
           84      -8.4481      -1.4536      -9.9017
           85      -7.5067       0.6138      -6.8930
           86      -5.8426      -1.5296      -7.3723
           87      -6.6509      -0.6997      -7.3506
           88      -6.6800      -1.1122      -7.7922
           89      -5.5229      -1.1482      -6.6711
           90      -7.1121      -1.5900      -8.7020
           91      -6.0192      -0.1347      -6.1538
           92      -7.5293       0.8327      -6.6967
           93      -3.3292      -1.5152      -4.8444
           94      -6.0072       1.1755      -4.8317
           95      -6.9359      -0.4256      -7.3614
           96      -5.2916      -1.7696      -7.0612
           97      -4.4739      -1.3289      -5.8028
           98      -6.8970      -0.6867      -7.5837
           99      -6.6114      -1.9530      -8.5644
          100      -5.4033      -1.2417      -6.6450
          101      -9.6347       1.5393      -8.0954
          102      -2.0158      -1.2918      -3.3076
